current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,129.31308566700045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.29706347400042,129.29711689400028,129.29712267000014,,,,,,,,,129.29938938600026,None,0,None,129.29955258800055,133.2989119900003,None,133.2990258740001,133.29905421000058,None,133.29911404999984,133.29913152300014,None,,,,,129.31308566700045,129.31308566700045,133.3130796280002,133.3130796280002,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_632_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,133.3130796280002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.29932864000057,133.29938469399985,133.29939053900034,133.3130796280002,133.3130796280002,134.31311285999982,134.31311285999982,137.312905193,137.312905193,137.312905193,137.312905193,137.29633148999983,None,0,None,137.29652803099998,137.29654821199983,None,137.29659933600033,137.29662437300067,None,137.29667538000012,137.29669187800027,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_110_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,137.312905193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2968709200004,137.29692413000066,137.29693003600005,137.312905193,137.312905193,138.31334562099983,138.31334562099983,141.31368836300044,141.31368836300044,141.31368836300044,141.31368836300044,141.2998908340005,None,0,None,141.30015466300028,141.30018077600016,None,141.30024580600002,141.30027659400002,None,141.30033905300024,141.30035931700058,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_654_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,141.31368836300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.30058249300055,141.30066334000003,141.3006705910002,141.31368836300044,141.31368836300044,142.3141062069999,142.3141062069999,145.3124969340006,145.3124969340006,145.3124969340006,145.3124969340006,145.29845059400031,None,0,None,145.29864878100034,145.2986687419998,None,145.29872063200037,145.29874553799982,None,145.29879681700004,145.29881324800044,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_395_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,145.3124969340006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.29899457100055,145.29904843300028,145.29905434900047,145.3124969340006,145.3124969340006,146.31256691199997,146.31256691199997,149.3130642920005,149.3130642920005,149.3130642920005,149.3130642920005,149.29640491100054,None,0,None,149.29666248000012,149.29668787300034,None,149.296752319,149.29678290100037,None,149.29684578400065,149.29686584499996,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_298_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,149.3130642920005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.29708791200028,149.29716087900033,149.29716841200025,149.3130642920005,149.3130642920005,150.3150184770002,150.3150184770002,153.31273727700045,153.31273727700045,153.31273727700045,153.31273727700045,153.2985379970005,1,1,None,153.2988840930002,153.298907161,None,153.29896429400014,153.2989928550005,None,153.29906625600051,153.29908459499984,None,1.8731466130002445,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_688_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,153.31273727700045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.29928652099989,153.2993910410005,153.29941509899982,153.31273727700045,153.31273727700045,154.31276479900043,154.31276479900043,157.31299463300002,157.31299463300002,157.31299463300002,157.31299463300002,157.29651988100068,None,0,None,157.29677963599988,157.29680461200041,None,157.29686745600065,157.29689818400038,None,157.296960873,157.2969808150001,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_572_seed_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,157.31299463300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.29720908699983,157.29727871700015,157.2972859370002,157.31299463300002,157.31299463300002,158.31250541700047,158.31250541700047,161.31288609000057,161.31288609000057,161.31288609000057,161.31288609000057,161.29620586800047,None,0,None,161.2965130500006,161.29653288700047,None,161.2966144810007,161.296683003,None,161.29684920599993,161.29686849500013,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_148_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,161.31288609000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.29722607199983,161.29728310000064,161.29728898900066,161.31288609000057,161.31288609000057,162.31266702500034,162.31266702500034,165.31248810600027,165.31248810600027,165.31248810600027,165.31248810600027,165.29817749599988,1,1,None,165.29845620600008,165.2984756040005,None,165.29852519999986,165.29854960100056,None,165.29859961300008,165.2986158550002,None,0.6395126610004809,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_540_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,165.31248810600027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.29879445700044,165.2988483270001,165.29885432500032,165.31248810600027,165.31248810600027,166.3125069100006,166.3125069100006,169.31261793800059,169.31261793800059,169.31261793800059,169.31261793800059,169.2965323389999,None,0,None,169.29673598099998,169.29675551499986,None,169.29680619300052,169.29683052200016,None,169.29687990799994,169.29689632999998,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,169.31261793800059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.2970718309998,169.2971283200004,169.29713419100062,,,,,,,,,169.2996421580001,None,0,None,169.29981398700056,173.2958068530006,None,173.29590681100035,173.29593369800023,None,173.29599285200038,173.29601028600064,None,,,,,169.31261793800059,169.31261793800059,173.31249337700046,173.31249337700046,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_438_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,173.31249337700046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.29619831800028,173.29625196600045,173.29625785400003,173.31249337700046,173.31249337700046,174.31243956800063,174.31243956800063,177.31292082500022,177.31292082500022,177.31292082500022,177.31292082500022,177.2963622540001,1,1,None,177.29670797500057,177.2967322559998,None,177.2967921139998,177.2968219430004,None,177.29688162300044,177.29690120900068,None,2.6476862220006296,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_414_seed_1.png,21,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,177.31292082500022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.297116062,177.29718374000004,177.29719087400008,177.31292082500022,177.31292082500022,178.3130462930003,178.3130462930003,181.3127766560001,181.3127766560001,181.3127766560001,181.3127766560001,181.29592509099984,None,0,None,181.29612202299995,181.2961414649999,None,181.29619211600038,181.2962163960001,None,181.29630672700023,181.29635439699996,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_223_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,181.3127766560001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.29664806100027,181.29678025000067,181.29680789299982,181.3127766560001,181.3127766560001,182.3149998200006,182.3149998200006,185.3124477500005,185.3124477500005,185.3124477500005,185.3124477500005,185.29821011200056,1,1,None,185.2985699710007,185.298594934,None,185.29865615800009,185.29868599600013,None,185.2987472470004,185.29876721800065,None,1.6212031920003938,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_458_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,185.3124477500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.2989876800002,185.2990593300001,185.29906660600045,185.3124477500005,185.3124477500005,186.312730138,186.312730138,189.31389831700017,189.31389831700017,189.31389831700017,189.31389831700017,189.29713156400067,1,1,None,189.29742097300004,189.29745097900013,None,189.2975415640003,189.29756756500046,None,189.29761926300034,189.29763614500007,None,1.5674189350002052,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_26_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,189.31389831700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.29782150700066,189.2979286030004,189.2979350780006,189.31389831700017,189.31389831700017,190.3125135070004,190.3125135070004,193.31512447100067,193.31512447100067,193.31512447100067,193.31512447100067,193.29894882400004,None,0,None,193.2991647180006,193.29918493700006,None,193.29923762900034,193.2992628030006,None,193.29931528500038,193.29933174000053,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_235_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,193.31512447100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2995171299999,193.2995735200002,193.29957952400036,193.31512447100067,193.31512447100067,194.31521306100058,194.31521306100058,197.3119586419998,197.3119586419998,197.3119586419998,197.3119586419998,197.29577164800048,1,1,None,197.29605634500058,197.29607630400005,None,197.29612686900055,197.29615152099996,None,197.29620170500039,197.29621800099994,None,2.945016009000028,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_666_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,197.3119586419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2963973040005,197.29645075200006,197.2964565910006,197.3119586419998,197.3119586419998,198.31438264500048,198.31438264500048,201.31180937299996,201.31180937299996,201.31180937299996,201.31180937299996,201.29571929200029,1,1,"['1', '1', '1', '1']",201.296095443,201.2961156400006,None,201.29616585800068,201.29619078300038,None,201.2962413639998,201.2962579060004,None,0.16580688299927715,None,"[0.180188704000102, 0.4521895090001635, 0.7121891720007625, 0.9321628750003583]","[None, None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_492_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,201.31180937299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.29643461900014,201.29648819000067,201.29649388899998,201.31180937299996,201.31180937299996,202.31185220099997,202.31185220099997,205.31200742200053,205.31200742200053,205.31200742200053,205.31200742200053,205.2979012780006,1,1,"['1', '1', '1', '1', '1']",205.2983793330004,205.29840484600027,None,205.29846903100042,205.29849943299996,None,205.298562725,205.2985828660003,None,2.7482966520001355,None,"[0.028372402000059083, 0.23637003499970888, 0.436371476000204, 0.708377744000245, 0.9763706860003367]","[None, None, None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_235_seed_1.png,28,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,205.31200742200053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.29880298599983,205.29887166500066,205.29887882500043,205.31200742200053,205.31200742200053,206.31250441500015,206.31250441500015,209.31186578899997,209.31186578899997,209.31186578899997,209.31186578899997,209.29787932900035,1,0,"['1', '1', '1']",209.29825748199983,209.29827763499998,None,209.2983278110005,209.29835331699996,None,209.29840467299982,209.29842175000067,None,2.963747513999806,None,"[0.4001939770005265, 0.716191911000351, 0.9801854620000086]","[None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,209.31186578899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.29859750200012,209.29865164400053,209.29865750800036,,,,,,,,,209.3012710640005,None,0,None,209.30143612900065,213.2975528830002,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",213.2986729029999,213.29871133400047,None,213.29878520500006,213.29880720300025,None,,,,,209.31186578899997,209.31186578899997,213.3125029439998,213.3125029439998,"[0.23628461800035439, 0.548276585000167, 0.8962867079999342, 1.2162850180002351, 1.5042849319997913, 2.0162876630001847, 2.3922892629998387, 2.740286864999689, 3.1722993390003467, 3.6482876079999187]","[None, None, None, None, None, None, None, None, None, None]",43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_498_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,213.3125029439998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.29903420200026,213.29910792200008,213.29911515100048,213.3125029439998,213.3125029439998,214.3125370130001,214.3125370130001,217.31246587399983,217.31246587399983,217.31246587399983,217.31246587399983,217.29745540800013,1,1,"['1', '1', '1']",217.29788047200054,217.2979047910003,None,217.29795800100055,217.2979844930005,None,217.29803842900037,217.29805570500048,None,2.947662452000259,None,"[0.06369804999940243, 0.3876985759998206, 0.771687390999432]","[None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_565_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,217.31246587399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.29824492199987,217.29830700500042,217.2983131660003,217.31246587399983,217.31246587399983,218.31389077899985,218.31389077899985,221.31243084900052,221.31243084900052,221.31243084900052,221.31243084900052,221.2975880570002,1,1,"['1', '1', '1']",221.29805316800048,221.2980782630002,None,221.2981397980002,221.29816995500005,None,221.29823237800065,221.2982527009999,None,2.9022768979994,None,"[0.279732076000073, 0.6076910069996302, 0.9637343880003755]","[None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_653_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,221.31243084900052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2984680770005,221.29853590499988,221.29854301400064,221.31243084900052,221.31243084900052,222.31373743699987,222.31373743699987,225.31242939700041,225.31242939700041,225.31242939700041,225.31242939700041,225.29758468,1,1,"['1', '1']",225.29807002300004,225.29809441900034,None,225.2981540740002,225.29818427300052,None,225.29824540900063,225.29826508899987,None,2.658412791000046,None,"[0.26775793000069825, 0.6557577460007451]","[None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_203_seed_1.png,33,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,225.31242939700041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.29847602100017,225.29854314300064,225.2985500499999,225.31242939700041,225.31242939700041,226.31189741900016,226.31189741900016,229.31204299100045,229.31204299100045,229.31204299100045,229.31204299100045,229.29575913100052,1,1,"['1', '1', '1']",229.29613337499995,229.29615318000015,None,229.2962034080001,229.29622855200068,None,229.29628026800037,229.2962968669999,None,2.588260626000192,None,"[0.059759322999525466, 0.3957584969994059, 0.7637664459998632]","[None, None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_296_seed_1.png,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,229.31204299100045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.29647368299993,229.29652731399983,229.29653332900034,229.31204299100045,229.31204299100045,230.31371226400006,230.31371226400006,233.31243377200008,233.31243377200008,233.31243377200008,233.31243377200008,233.29753070200059,1,1,"['1', '1']",233.29800838400024,233.29803285300022,None,233.298093677,233.29812383599983,None,233.29818652500035,233.29820678400029,None,2.8024815030003083,None,"[0.00811063200035278, 0.49211054500028695]","[None, None]",,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_479_seed_1.png,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,233.31243377200008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.29842028199982,233.29848970900002,233.29849692900007,233.31243377200008,233.31243377200008,234.31248075199983,234.31248075199983,237.3127781000003,237.3127781000003,237.3127781000003,237.3127781000003,237.29797317500015,None,0,['1'],237.29835669600016,237.29837749000035,None,237.29842886300048,237.29845475399998,None,237.29850437700043,237.29852088000007,None,,,[0.1717515150003237],[None],,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_447_seed_1.png,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,237.3127781000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.29870228500022,237.29875768400052,237.29876362200048,237.3127781000003,237.3127781000003,238.3118810370006,238.3118810370006,241.31239920000007,241.31239920000007,241.31239920000007,241.31239920000007,241.2975597049999,1,1,None,241.2979192339999,241.29794456000036,None,241.29800451400024,241.29803532200003,None,241.2980953820006,241.29811481700017,None,2.268279113999597,None,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_439_seed_1.png,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,241.31239920000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.29833111900007,241.29840126399995,241.2984084939999,241.31239920000007,241.31239920000007,242.3123750020004,242.3123750020004,245.31194212799983,245.31194212799983,245.31194212799983,245.31194212799983,245.29755263400057,None,0,None,245.29776540000057,245.297785148,None,245.29783654200037,245.29786234699986,None,245.2979132750006,245.297929759,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
images/image_69_seed_1.png,38,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,245.31194212799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2981097210004,245.29816764600037,245.29817334000018,245.31194212799983,245.31194212799983,246.3137232500003,246.3137232500003,249.31224095700054,249.31224095700054,249.31224095700054,249.31224095700054,249.29792031299985,None,0,None,249.29817916400043,249.2982033950002,None,249.29826687400055,249.29829740600053,None,249.29836135500045,249.2983813410001,None,,,,,,,,,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,249.31224095700054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2985986900003,249.2986702600001,249.2986773140001,,,,,,,,,249.30121075100033,None,0,None,249.30142547500054,253.29679522600054,None,253.29689714400047,253.2969243160005,None,253.29698279200056,253.29699982400052,None,,,,,249.31224095700054,249.31224095700054,253.31167708500016,253.31167708500016,,,43,001,0,,2024-04-15_10h55.45.969,replicate_nsd,2023.2.3,59.95449118363832,2024-04-15 10h56.22.900723 -0400,
,,,,,,,,,,,,,,,253.31167708500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.2971861420001,253.29724033999992,253.29724610799985,253.31167708500016,253.31167708500016,254.31164779600022,254.31164779600022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
